"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","CAMEOCodeDescription","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
719985247,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",0,45," Mediate",45,4,1,5,10,1,10,0.600600600600599,4,"Changzheng, Hainan, China","CH","CH31","13072",18.9616,109.875,"6027100",0,"","","","",NA,NA,"",4,"Changzheng, Hainan, China","CH","CH31","13072",18.9616,109.875,"6027100",20180105093000,"https://dnd.com.pk/china-plans-to-launch-40-rockets-including-changzhen-5-in-2018/137541"
719985248,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",1,51," Praise or endorse",51,5,1,3.4,5,1,5,5.69620253164557,2,"Idaho, United States","US","USID","",44.2394,-114.51,"ID",0,"","","","",NA,NA,"",2,"Idaho, United States","US","USID","",44.2394,-114.51,"ID",20180105093000,"http://classifieds.idahostatesman.com/id/pets-animals/akcasca-australiam-shepherd-puppies/A4A5EB050284e2A23FyNG2A22AE6"
719985249,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,71," Provide economic aid",71,7,2,7.4,24,1,8,4.62962962962963,4,"Chongqing, Chongqing, China","CH","CH33","13004",29.5628,106.553,"-1900774",0,"","","","",NA,NA,"",4,"Chongqing, Chongqing, China","CH","CH33","13004",29.5628,106.553,"-1900774",20180105093000,"http://www.ecns.cn/2018/01-05/287180.shtml"
719985250,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,84," Return, release, not specified below",84,8,2,7,4,1,4,3.15315315315315,5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",0,"","","","",NA,NA,"",5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",20180105093000,"https://www.openpr.com/news/886446/Automotive-Slack-Adjuster-Market-Analysis-Market-Size-Regional-Outlook-Competitive-Strategies-and-Forecasts-2017-To-2022-Focusing-On-Top-Key-Vendors-Haldex-AB-Meritor-Bendix-MEI-Wabco-Accuride-Stemco.html"
719985251,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,84," Return, release, not specified below",84,8,2,7,10,1,10,7.21649484536082,4,"Shandong, Jiangsu, China","CH","CH04","13151",32.9793,118.852,"11415469",0,"","","","",NA,NA,"",4,"Shandong, Jiangsu, China","CH","CH04","13151",32.9793,118.852,"11415469",20180105093000,"http://chinaplus.cri.cn/news/china/9/20180105/74184.html"
719985252,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,90," Investigate, not specified below",90,9,2,-2,2,1,2,4.62962962962963,4,"Chongqing, Chongqing, China","CH","CH33","13004",29.5628,106.553,"-1900774",0,"","","","",NA,NA,"",4,"Chongqing, Chongqing, China","CH","CH33","13004",29.5628,106.553,"-1900774",20180105093000,"http://www.ecns.cn/2018/01-05/287180.shtml"
719985253,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","GOV","PRIME MINISTER","","","","","","GOV","","",0,80," Yield, not specified below ",80,8,2,5,4,1,4,-2.04081632653061,1,"Malaysia","MY","MY","",2.5,112.5,"MY",1,"Malaysia","MY","MY","",2.5,112.5,"MY",1,"Malaysia","MY","MY","",2.5,112.5,"MY",20180105093000,"http://www.freemalaysiatoday.com/category/opinion/2018/01/05/world-jurists-condemned-mahathir-for-sacking-tun-salleh/"
719985254,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","JUD","JUDICIARY","","","","","","JUD","","",1,831," Accede to demands for change in leadership",83,8,2,5,2,1,2,-3.94265232974911,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105093000,"https://www.independent.ie/world-news/hong-kong-justice-chief-steps-down-early-amid-rule-of-law-concerns-36460899.html"
719985255,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","JUD","JUDICIARY","","","","","","JUD","","",1,831," Accede to demands for change in leadership",83,8,2,5,6,1,6,-3.94265232974911,1,"United Kingdom","UK","UK","",54,-4,"UK",1,"United Kingdom","UK","UK","",54,-4,"UK",1,"United Kingdom","UK","UK","",54,-4,"UK",20180105093000,"https://www.independent.ie/world-news/hong-kong-justice-chief-steps-down-early-amid-rule-of-law-concerns-36460899.html"
719985256,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","MEDGOV","SPOKESMAN","","","","","","MED","GOV","",1,10," Make statement, not specified below",10,1,1,0,8,2,8,5.75016523463318,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105093000,"http://www.moneycontrol.com/news/world/china-says-it-welcomes-efforts-to-improve-ties-on-korean-peninsula-2476379.html"
719985257,20180105,201801,2018,2018.0137,"CHN","HARBIN","CHN","","","","","","","","MOS","ISLAMIC","","","","MOS","","","","",1,112," Accuse, not specified below",112,11,3,-2,2,1,2,-6.81818181818181,4,"Dubai, Dubayy, United Arab Emirates","AE","AE03","28575",25.2522,55.28,"-782831",4,"Tehran, Tehran, Iran","IR","IR26","41130",35.75,51.5148,"10074674",4,"Tehran, Tehran, Iran","IR","IR26","41130",35.75,51.5148,"10074674",20180105093000,"http://www.beloitdailynews.com/article/20180105/AP/301059984"
719985258,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","RUS","RUSSIA","RUS","","","","","","","",0,46," Engage in negotiation",46,4,1,7,2,1,2,-2.51798561151079,1,"Russia","RS","RS","",60,100,"RS",1,"China","CH","CH","",35,105,"CH",1,"Russia","RS","RS","",60,100,"RS",20180105093000,"http://www.foxnews.com/opinion/2018/01/05/iran-should-still-be-allowed-to-buy-us-jets-despite-protests-supporting-nearly-100000-american-jobs.html"
719985259,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","TWN","TAIWAN","TWN","","","","","","","",1,36," Express intent to meet or negotiate",36,3,1,4,2,1,2,0.70257611241218,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",20180105093000,"http://www.foxnews.com/opinion/2018/01/05/for-trump-is-taiwan-worth-war-with-china.html"
719985260,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","TWN","TAIWAN","TWN","","","","","","","",1,36," Express intent to meet or negotiate",36,3,1,4,2,1,2,0.70257611241218,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",1,"Taiwan","TW","TW","",24,121,"TW",20180105093000,"http://www.foxnews.com/opinion/2018/01/05/for-trump-is-taiwan-worth-war-with-china.html"
719985261,20180105,201801,2018,2018.0137,"CHNGOV","CHINESE","CHN","","","","","GOV","","","MEDGOV","SPOKESMAN","","","","","","MED","GOV","",1,10," Make statement, not specified below",10,1,1,0,12,2,12,5.75016523463318,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105093000,"http://www.moneycontrol.com/news/world/china-says-it-welcomes-efforts-to-improve-ties-on-korean-peninsula-2476379.html"
719985262,20180105,201801,2018,2018.0137,"CHNGOV","CHINA","CHN","","","","","GOV","","","PRK","NORTH KOREA","PRK","","","","","","","",1,43," Host a visit",43,4,1,2.8,10,1,10,0.27223230490018,1,"China","CH","CH","",35,105,"CH",1,"North Korea","KN","KN","",40,127,"KN",1,"North Korea","KN","KN","",40,127,"KN",20180105093000,"http://www.pressreleasepoint.com/china-and-north-korea-following-paper-trail"
719985263,20180105,201801,2018,2018.0137,"CHNGOV","CHINESE","CHN","","","","","GOV","","","TWN","TAIWAN","TWN","","","","","","","",1,36," Express intent to meet or negotiate",36,3,1,4,6,1,6,0.70257611241218,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",20180105093000,"http://www.foxnews.com/opinion/2018/01/05/for-trump-is-taiwan-worth-war-with-china.html"
719987888,20180104,201801,2018,2018.011,"CHN","BEIJING","CHN","","","","","","","","BRA","BRAZIL","BRA","","","","","","","",1,190," Use conventional military force, not specified below",190,19,4,-10,3,1,3,0,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Sao Paulo, SãPaulo, Brazil","BR","BR27","11543",-23.5333,-46.6167,"-671824",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105094500,"http://borneobulletin.com.bn/didi-buys-brazils-99-in-new-challenge-to-uber/"
719987889,20180104,201801,2018,2018.011,"CHN","GUANGZHOU","CHN","","","","","","","","USA","A US","USA","","","","","","","",1,100," Demand, not specified below",100,10,3,-5,10,1,10,3.3457249070632,4,"Yiwu, Zhejiang, China","CH","CH02","13319",30.14,119.397,"11019036",4,"Yiwu, Zhejiang, China","CH","CH02","13319",30.14,119.397,"11019036",4,"Yiwu, Zhejiang, China","CH","CH02","13319",30.14,119.397,"11019036",20180105094500,"https://www.reuters.com/article/markets-asia-debt/asia-credit-close-asia-credits-firm-as-investors-add-positions-idUSL4N1P031M"
719988124,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,12," Make pessimistic comment",12,1,1,-0.4,2,1,2,-4.70653377630122,4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",0,"","","","",NA,NA,"",4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",20180105094500,"http://www.firstpost.com/world/pakistan-china-north-korea-donald-trump-has-broken-from-norm-as-he-transforms-us-foreign-policy-in-an-isolationist-one-4288267.html"
719988125,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,12," Make pessimistic comment",12,1,1,-0.4,2,1,2,-4.70653377630122,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",0,"","","","",NA,NA,"",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105094500,"http://www.firstpost.com/world/pakistan-china-north-korea-donald-trump-has-broken-from-norm-as-he-transforms-us-foreign-policy-in-an-isolationist-one-4288267.html"
719988126,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,12," Make pessimistic comment",12,1,1,-0.4,6,1,6,-4.70653377630122,3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",0,"","","","",NA,NA,"",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",20180105094500,"http://www.firstpost.com/world/pakistan-china-north-korea-donald-trump-has-broken-from-norm-as-he-transforms-us-foreign-policy-in-an-isolationist-one-4288267.html"
719988127,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",1,111," Criticize or denounce ",111,11,3,-2,8,1,8,3.26209223847019,4,"Hongyu, Fujian, China","CH","CH07","13005",25.8919,119.355,"444935",0,"","","","",NA,NA,"",4,"Hongyu, Fujian, China","CH","CH07","13005",25.8919,119.355,"444935",20180105094500,"http://en.people.cn/n3/2018/0105/c90000-9312277.html"
719988128,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","INDUSTRY","","","","","","BUS","","",1,51," Praise or endorse",51,5,1,3.4,2,1,2,0.69605568445476,4,"Ming Yan, Jilin, China","CH","CH05","13176",42.6863,129.071,"10884195",1,"Singapore","SN","SN","",1.366667,103.8,"SN",1,"Singapore","SN","SN","",1.366667,103.8,"SN",20180105094500,"http://www.4-traders.com/CHINA-VANKE-CO-LTD-13491314/news/China-Vanke-Led-Group-to-Buy-20-Retail-Malls-From-CapitaLand-Update-25754705/"
719988129,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","COMPANY","","","","","","BUS","","",1,51," Praise or endorse",51,5,1,3.4,2,1,2,3.73134328358209,3,"Dallas, Texas, United States","US","USTX","TX113",32.7831,-96.8067,"1380944",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105094500,"https://www.dallasvoice.com/best-bets-%E2%80%A2-01-05-17-10247639.html"
719988130,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","BUS","INDUSTRY","","","","","","BUS","","",1,51," Praise or endorse",51,5,1,3.4,8,1,8,0.69605568445476,1,"Singapore","SN","SN","",1.366667,103.8,"SN",1,"Singapore","SN","SN","",1.366667,103.8,"SN",1,"Singapore","SN","SN","",1.366667,103.8,"SN",20180105094500,"http://www.4-traders.com/CHINA-VANKE-CO-LTD-13491314/news/China-Vanke-Led-Group-to-Buy-20-Retail-Malls-From-CapitaLand-Update-25754705/"
719988131,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","CHNBUS","CHINA","CHN","","","","","BUS","","",1,51," Praise or endorse",51,5,1,3.4,1,1,1,3.73134328358209,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105094500,"https://www.dallasvoice.com/best-bets-%E2%80%A2-01-05-17-10247639.html"
719988132,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CHNGOV","ZHEJIANG","CHN","","","","","GOV","","",1,57," Sign formal agreement",57,5,1,8,2,1,2,4.36241610738255,5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",20180105094500,"http://www.chinadaily.com.cn/a/201801/05/WS5a4f32b9a31008cf16da5580.html"
719988133,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CHNMED","CHINA","CHN","","","","","MED","","",1,40," Consult, not specified below",40,4,1,1,2,1,2,-3.7344398340249,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://focustaiwan.tw/news/acs/201801050013.aspx"
719988134,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CHNMED","CHINA","CHN","","","","","MED","","",1,46," Engage in negotiation",46,4,1,7,2,1,2,-3.7344398340249,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://focustaiwan.tw/news/acs/201801050013.aspx"
719988135,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MED","SPOKESMAN","","","","","","MED","","",1,40," Consult, not specified below",40,4,1,1,6,1,6,-3.7344398340249,1,"China","CH","CH","",35,105,"CH",4,"Taiwan Strait, Taiwan (general), Taiwan","TW","TW00","",24,119,"-2637942",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://focustaiwan.tw/news/acs/201801050013.aspx"
719988136,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MED","SPOKESMAN","","","","","","MED","","",1,40," Consult, not specified below",40,4,1,1,2,1,2,-3.7344398340249,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://focustaiwan.tw/news/acs/201801050013.aspx"
719988137,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MED","SPOKESMAN","","","","","","MED","","",1,46," Engage in negotiation",46,4,1,7,6,1,6,-3.7344398340249,1,"China","CH","CH","",35,105,"CH",4,"Taiwan Strait, Taiwan (general), Taiwan","TW","TW00","",24,119,"-2637942",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://focustaiwan.tw/news/acs/201801050013.aspx"
719988138,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MED","SPOKESMAN","","","","","","MED","","",1,46," Engage in negotiation",46,4,1,7,2,1,2,-3.7344398340249,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://focustaiwan.tw/news/acs/201801050013.aspx"
719988139,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PRK","NORTH KOREA","PRK","","","","","","","",0,80," Yield, not specified below ",80,8,2,5,1,1,1,-4.70653377630122,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",20180105094500,"http://www.firstpost.com/world/pakistan-china-north-korea-donald-trump-has-broken-from-norm-as-he-transforms-us-foreign-policy-in-an-isolationist-one-4288267.html"
719988140,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","PRK","NORTH KOREA","PRK","","","","","","","",0,80," Yield, not specified below ",80,8,2,5,1,1,1,-4.70653377630122,4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",4,"Pyongyang, P'yongyang-si, North Korea","KN","KN12","39681",39.0194,125.755,"-183459",4,"Shanghai, Shanghai, China","CH","CH23","13243",31.2222,121.458,"-1924465",20180105094500,"http://www.firstpost.com/world/pakistan-china-north-korea-donald-trump-has-broken-from-norm-as-he-transforms-us-foreign-policy-in-an-isolationist-one-4288267.html"
719988141,20180105,201801,2018,2018.0137,"CHN","BEIJING","CHN","","","","","","","","SPY","INTELLIGENCE","","","","","","SPY","","",1,10," Make statement, not specified below",10,1,1,0,10,1,10,-0.32051282051282,1,"Singapore","SN","SN","",1.366667,103.8,"SN",1,"Singapore","SN","SN","",1.366667,103.8,"SN",1,"Singapore","SN","SN","",1.366667,103.8,"SN",20180105094500,"http://www.finanznachrichten.de/nachrichten-2018-01/42669269-bitcoin-mining-can-power-neuroscience-says-matrix-chief-ai-scientist-008.htm"
719988142,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","USA","TEXAS","USA","","","","","","","",1,42," Make a visit",42,4,1,1.9,8,1,8,3.73134328358209,3,"Dallas, Texas, United States","US","USTX","TX113",32.7831,-96.8067,"1380944",3,"Dallas, Texas, United States","US","USTX","TX113",32.7831,-96.8067,"1380944",3,"Dallas, Texas, United States","US","USTX","TX113",32.7831,-96.8067,"1380944",20180105094500,"https://www.dallasvoice.com/best-bets-%E2%80%A2-01-05-17-10247639.html"
719988143,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","USA","TEXAS","USA","","","","","","","",1,42," Make a visit",42,4,1,1.9,1,1,1,3.73134328358209,3,"Fort Worth, Texas, United States","US","USTX","TX439",32.7254,-97.3208,"1380947",3,"Fort Worth, Texas, United States","US","USTX","",32.7254,-97.3208,"1380947",3,"Fort Worth, Texas, United States","US","USTX","",32.7254,-97.3208,"1380947",20180105094500,"https://www.dallasvoice.com/best-bets-%E2%80%A2-01-05-17-10247639.html"
719988144,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",1,84," Return, release, not specified below",84,8,2,7,10,1,10,5.02793296089386,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105094500,"http://africa.chinadaily.com.cn/a/201801/05/WS5a4f33bca31008cf16da5584.html"
719988145,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","AMERICAN","USA","","","","","","","",0,100," Demand, not specified below",100,10,3,-5,1,1,1,-4.70653377630122,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105094500,"http://www.firstpost.com/world/pakistan-china-north-korea-donald-trump-has-broken-from-norm-as-he-transforms-us-foreign-policy-in-an-isolationist-one-4288267.html"
719988146,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","AMERICAN","USA","","","","","","","",0,100," Demand, not specified below",100,10,3,-5,1,1,1,-4.70653377630122,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",1,"Russia","RS","RS","",60,100,"RS",20180105094500,"http://www.firstpost.com/world/pakistan-china-north-korea-donald-trump-has-broken-from-norm-as-he-transforms-us-foreign-policy-in-an-isolationist-one-4288267.html"
719988147,20180105,201801,2018,2018.0137,"CHNBUS","CHINA","CHN","","","","","BUS","","","","","","","","","","","","",1,57," Sign formal agreement",57,5,1,8,10,1,10,4.67289719626168,1,"China","CH","CH","",35,105,"CH",0,"","","","",NA,NA,"",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://www.aircargoweek.com/csafe-signs-container-lease-agreement-china-airlines/"
719988148,20180105,201801,2018,2018.0137,"CHNGOV","ZHEJIANG","CHN","","","","","GOV","","","CHN","CHINA","CHN","","","","","","","",1,57," Sign formal agreement",57,5,1,8,2,1,2,4.36241610738255,5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",5,"Zhejiang, Zhejiang, China","CH","CH02","13325",29,120,"-1938694",20180105094500,"http://www.chinadaily.com.cn/a/201801/05/WS5a4f32b9a31008cf16da5580.html"
719988149,20180105,201801,2018,2018.0137,"CHNGOV","CHINA","CHN","","","","","GOV","","","CHN","BEIJING","CHN","","","","","","","",1,180," Use unconventional violence, not specified below",180,18,4,-9,2,1,2,0.24330900243309,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105094500,"https://www.ndtv.com/world-news/donald-trumps-tweet-draws-china-pakistan-closer-chinese-daily-1796256"
719988150,20180105,201801,2018,2018.0137,"CHNGOV","CHINA","CHN","","","","","GOV","","","PAK","ISLAMABAD","PAK","","","","","","","",1,180," Use unconventional violence, not specified below",180,18,4,-9,2,1,2,0.24330900243309,4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Islamabad, Islamabad, Pakistan","PK","PK08","23674",33.7,73.1667,"-2762812",20180105094500,"https://www.ndtv.com/world-news/donald-trumps-tweet-draws-china-pakistan-closer-chinese-daily-1796256"
719988151,20180105,201801,2018,2018.0137,"CHNMED","CHINA","CHN","","","","","MED","","","CHN","CHINA","CHN","","","","","","","",1,46," Engage in negotiation",46,4,1,7,2,1,2,-3.7344398340249,4,"Taiwan Strait, Taiwan (general), Taiwan","TW","TW00","",24,119,"-2637942",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105094500,"http://focustaiwan.tw/news/acs/201801050013.aspx"
719991138,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",0,12," Make pessimistic comment",12,1,1,-0.4,7,1,7,0.48192771084338,4,"Volga, Yaroslavskaya Oblast', Russia","RS","RS88","25117",57.5488,40.117,"9272988",0,"","","","",NA,NA,"",4,"Volga, Yaroslavskaya Oblast', Russia","RS","RS88","25117",57.5488,40.117,"9272988",20180105100000,"https://www.therussophile.org/russia-and-china-intensifying-economic-cooperation-at-the-regional-level.html"
719991139,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,154," Mobilize or increase armed forces ",154,15,4,-7.2,10,1,10,-0.515463917525779,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",0,"","","","",NA,NA,"",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105100000,"https://sputniknews.com/asia/201801051060530845-xi-jinping-china-military-force/"
719991140,20180105,201801,2018,2018.0137,"CHN","JIANGSU","CHN","","","","","","","","ARE","DUBAI","ARE","","","","","","","",1,42," Make a visit",42,4,1,1.9,6,1,6,2.79503105590062,4,"Belfast, Belfast, United Kingdom","UK","UKR3","40158",54.5833,-5.93333,"-2589607",4,"Belfast, Belfast, United Kingdom","UK","UKR3","40158",54.5833,-5.93333,"-2589607",4,"Belfast, Belfast, United Kingdom","UK","UKR3","40158",54.5833,-5.93333,"-2589607",20180105100000,"https://lowvelder.co.za/418233/titanic-ii-not-movie-new-replica-ship-will-set-sail-2018/"
719991141,20180105,201801,2018,2018.0137,"CHN","JIANGSU","CHN","","","","","","","","ARE","DUBAI","ARE","","","","","","","",1,42," Make a visit",42,4,1,1.9,4,1,4,2.79503105590062,1,"Australia","AS","AS","",-25,135,"AS",1,"Australia","AS","AS","",-25,135,"AS",1,"Australia","AS","AS","",-25,135,"AS",20180105100000,"https://lowvelder.co.za/418233/titanic-ii-not-movie-new-replica-ship-will-set-sail-2018/"
719991142,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","BUS","COMPANY","","","","","","BUS","","",1,10," Make statement, not specified below",10,1,1,0,8,1,8,-2.22772277227723,4,"Sichuan, Gansu, China","CH","CH15","13024",35.1221,105.48,"10650455",4,"Sichuan, Gansu, China","CH","CH15","13024",35.1221,105.48,"10650455",4,"Sichuan, Gansu, China","CH","CH15","13024",35.1221,105.48,"10650455",20180105100000,"https://qz.com/1172632/chinas-dominance-in-bitcoin-mining-under-threat-as-regulators-hit-where-it-hurts-electricity/"
